"440","441","444","445","448","449","452","453","456","457","460","461","464","465","468","469"
"81.98","74.31","81.3","73.55","80.8","73","80.51","72.67","80.41","72.56","80.51","72.67","80.8","73","81.3","73.55"
"80.11","73.33","79.41","72.56","78.9","72.01","78.6","71.67","78.49","71.56","78.6","71.67","78.9","72.01","79.41","72.56"
"78.39","72.56","77.67","71.79","77.16","71.23","76.85","70.89","76.74","70.78","76.85","70.89","77.16","71.23","77.67","71.79"
"76.85","72.01","76.11","71.23","75.59","70.66","75.27","70.32","75.16","70.21","75.27","70.32","75.59","70.66","76.11","71.23"
"75.48","71.67","74.73","70.89","74.2","70.32","73.87","69.98","73.76","69.87","73.87","69.98","74.2","70.32","74.73","70.89"
"74.31","71.56","73.55","70.78","73","70.21","72.67","69.87","72.56","69.75","72.67","69.87","73","70.21","73.55","70.78"
"73.33","71.67","72.56","70.89","72.01","70.32","71.67","69.98","71.56","69.87","71.67","69.98","72.01","70.32","72.56","70.89"
"72.56","72.01","71.79","71.23","71.23","70.66","70.89","70.32","70.78","70.21","70.89","70.32","71.23","70.66","71.79","71.23"
"72.01","72.56","71.23","71.79","70.66","71.23","70.32","70.89","70.21","70.78","70.32","70.89","70.66","71.23","71.23","71.79"
"71.67","73.33","70.89","72.56","70.32","72.01","69.98","71.67","69.87","71.56","69.98","71.67","70.32","72.01","70.89","72.56"
"71.56","74.31","70.78","73.55","70.21","73","69.87","72.67","69.75","72.56","69.87","72.67","70.21","73","70.78","73.55"
"71.67","75.48","70.89","74.73","70.32","74.2","69.98","73.87","69.87","73.76","69.98","73.87","70.32","74.2","70.89","74.73"
"72.01","76.85","71.23","76.11","70.66","75.59","70.32","75.27","70.21","75.16","70.32","75.27","70.66","75.59","71.23","76.11"
"72.56","78.39","71.79","77.67","71.23","77.16","70.89","76.85","70.78","76.74","70.89","76.85","71.23","77.16","71.79","77.67"
"73.33","80.11","72.56","79.41","72.01","78.9","71.67","78.6","71.56","78.49","71.67","78.6","72.01","78.9","72.56","79.41"
"74.31","81.98","73.55","81.3","73","80.8","72.67","80.51","72.56","80.41","72.67","80.51","73","80.8","73.55","81.3"
"75.48","84.01","74.73","83.34","74.2","82.86","73.87","82.57","73.76","82.47","73.87","82.57","74.2","82.86","74.73","83.34"
"76.85","86.17","76.11","85.52","75.59","85.05","75.27","84.77","75.16","84.67","75.27","84.77","75.59","85.05","76.11","85.52"
"78.39","88.46","77.67","87.83","77.16","87.37","76.85","87.09","76.74","87","76.85","87.09","77.16","87.37","77.67","87.83"
"94.16","82.86","93.39","81.98","92.79","81.3","92.35","80.8","92.09","80.51","92.01","80.41","92.09","80.51","92.35","80.8"
"91.66","81","90.87","80.11","90.25","79.41","89.81","78.9","89.54","78.6","89.45","78.49","89.54","78.6","89.81","78.9"
"89.27","79.3","88.46","78.39","87.83","77.67","87.37","77.16","87.09","76.85","87","76.74","87.09","76.85","87.37","77.16"
"87","77.78","86.17","76.85","85.52","76.11","85.05","75.59","84.77","75.27","84.67","75.16","84.77","75.27","85.05","75.59"
"84.86","76.43","84.01","75.48","83.34","74.73","82.86","74.2","82.57","73.87","82.47","73.76","82.57","73.87","82.86","74.2"
"82.86","75.27","81.98","74.31","81.3","73.55","80.8","73","80.51","72.67","80.41","72.56","80.51","72.67","80.8","73"
"81","74.31","80.11","73.33","79.41","72.56","78.9","72.01","78.6","71.67","78.49","71.56","78.6","71.67","78.9","72.01"
"79.3","73.55","78.39","72.56","77.67","71.79","77.16","71.23","76.85","70.89","76.74","70.78","76.85","70.89","77.16","71.23"
"77.78","73","76.85","72.01","76.11","71.23","75.59","70.66","75.27","70.32","75.16","70.21","75.27","70.32","75.59","70.66"
"76.43","72.67","75.48","71.67","74.73","70.89","74.2","70.32","73.87","69.98","73.76","69.87","73.87","69.98","74.2","70.32"
"75.27","72.56","74.31","71.56","73.55","70.78","73","70.21","72.67","69.87","72.56","69.75","72.67","69.87","73","70.21"
"74.31","72.67","73.33","71.67","72.56","70.89","72.01","70.32","71.67","69.98","71.56","69.87","71.67","69.98","72.01","70.32"
"73.55","73","72.56","72.01","71.79","71.23","71.23","70.66","70.89","70.32","70.78","70.21","70.89","70.32","71.23","70.66"
"73","73.55","72.01","72.56","71.23","71.79","70.66","71.23","70.32","70.89","70.21","70.78","70.32","70.89","70.66","71.23"
"72.67","74.31","71.67","73.33","70.89","72.56","70.32","72.01","69.98","71.67","69.87","71.56","69.98","71.67","70.32","72.01"
"72.56","75.27","71.56","74.31","70.78","73.55","70.21","73","69.87","72.67","69.75","72.56","69.87","72.67","70.21","73"
"72.67","76.43","71.67","75.48","70.89","74.73","70.32","74.2","69.98","73.87","69.87","73.76","69.98","73.87","70.32","74.2"
"73","77.78","72.01","76.85","71.23","76.11","70.66","75.59","70.32","75.27","70.21","75.16","70.32","75.27","70.66","75.59"
"73.55","79.3","72.56","78.39","71.79","77.67","71.23","77.16","70.89","76.85","70.78","76.74","70.89","76.85","71.23","77.16"
"74.31","81","73.33","80.11","72.56","79.41","72.01","78.9","71.67","78.6","71.56","78.49","71.67","78.6","72.01","78.9"
"75.27","82.86","74.31","81.98","73.55","81.3","73","80.8","72.67","80.51","72.56","80.41","72.67","80.51","73","80.8"
"76.43","84.86","75.48","84.01","74.73","83.34","74.2","82.86","73.87","82.57","73.76","82.47","73.87","82.57","74.2","82.86"
"77.78","87","76.85","86.17","76.11","85.52","75.59","85.05","75.27","84.77","75.16","84.67","75.27","84.77","75.59","85.05"
"79.3","89.27","78.39","88.46","77.67","87.83","77.16","87.37","76.85","87.09","76.74","87","76.85","87.09","77.16","87.37"
"95.09","83.91","94.16","82.86","93.39","81.98","92.79","81.3","92.35","80.8","92.09","80.51","92.01","80.41","92.09","80.51"
"92.61","82.08","91.66","81","90.87","80.11","90.25","79.41","89.81","78.9","89.54","78.6","89.45","78.49","89.54","78.6"
"90.25","80.41","89.27","79.3","88.46","78.39","87.83","77.67","87.37","77.16","87.09","76.85","87","76.74","87.09","76.85"
"88.01","78.9","87","77.78","86.17","76.85","85.52","76.11","85.05","75.59","84.77","75.27","84.67","75.16","84.77","75.27"
"85.89","77.57","84.86","76.43","84.01","75.48","83.34","74.73","82.86","74.2","82.57","73.87","82.47","73.76","82.57","73.87"
"83.91","76.43","82.86","75.27","81.98","74.31","81.3","73.55","80.8","73","80.51","72.67","80.41","72.56","80.51","72.67"
"82.08","75.48","81","74.31","80.11","73.33","79.41","72.56","78.9","72.01","78.6","71.67","78.49","71.56","78.6","71.67"
"80.41","74.73","79.3","73.55","78.39","72.56","77.67","71.79","77.16","71.23","76.85","70.89","76.74","70.78","76.85","70.89"
"78.9","74.2","77.78","73","76.85","72.01","76.11","71.23","75.59","70.66","75.27","70.32","75.16","70.21","75.27","70.32"
"77.57","73.87","76.43","72.67","75.48","71.67","74.73","70.89","74.2","70.32","73.87","69.98","73.76","69.87","73.87","69.98"
"76.43","73.76","75.27","72.56","74.31","71.56","73.55","70.78","73","70.21","72.67","69.87","72.56","69.75","72.67","69.87"
"75.48","73.87","74.31","72.67","73.33","71.67","72.56","70.89","72.01","70.32","71.67","69.98","71.56","69.87","71.67","69.98"
"74.73","74.2","73.55","73","72.56","72.01","71.79","71.23","71.23","70.66","70.89","70.32","70.78","70.21","70.89","70.32"
"74.2","74.73","73","73.55","72.01","72.56","71.23","71.79","70.66","71.23","70.32","70.89","70.21","70.78","70.32","70.89"
"73.87","75.48","72.67","74.31","71.67","73.33","70.89","72.56","70.32","72.01","69.98","71.67","69.87","71.56","69.98","71.67"
"73.76","76.43","72.56","75.27","71.56","74.31","70.78","73.55","70.21","73","69.87","72.67","69.75","72.56","69.87","72.67"
"73.87","77.57","72.67","76.43","71.67","75.48","70.89","74.73","70.32","74.2","69.98","73.87","69.87","73.76","69.98","73.87"
"74.2","78.9","73","77.78","72.01","76.85","71.23","76.11","70.66","75.59","70.32","75.27","70.21","75.16","70.32","75.27"
"74.73","80.41","73.55","79.3","72.56","78.39","71.79","77.67","71.23","77.16","70.89","76.85","70.78","76.74","70.89","76.85"
"75.48","82.08","74.31","81","73.33","80.11","72.56","79.41","72.01","78.9","71.67","78.6","71.56","78.49","71.67","78.6"
"76.43","83.91","75.27","82.86","74.31","81.98","73.55","81.3","73","80.8","72.67","80.51","72.56","80.41","72.67","80.51"
"77.57","85.89","76.43","84.86","75.48","84.01","74.73","83.34","74.2","82.86","73.87","82.57","73.76","82.47","73.87","82.57"
"78.9","88.01","77.78","87","76.85","86.17","76.11","85.52","75.59","85.05","75.27","84.77","75.16","84.67","75.27","84.77"
"80.41","90.25","79.3","89.27","78.39","88.46","77.67","87.83","77.16","87.37","76.85","87.09","76.74","87","76.85","87.09"
"96.17","85.14","95.09","83.91","94.16","82.86","93.39","81.98","92.79","81.3","92.35","80.8","92.09","80.51","92.01","80.41"
"93.73","83.34","92.61","82.08","91.66","81","90.87","80.11","90.25","79.41","89.81","78.9","89.54","78.6","89.45","78.49"
"91.4","81.69","90.25","80.41","89.27","79.3","88.46","78.39","87.83","77.67","87.37","77.16","87.09","76.85","87","76.74"
"89.18","80.21","88.01","78.9","87","77.78","86.17","76.85","85.52","76.11","85.05","75.59","84.77","75.27","84.67","75.16"
"87.09","78.9","85.89","77.57","84.86","76.43","84.01","75.48","83.34","74.73","82.86","74.2","82.57","73.87","82.47","73.76"
"85.14","77.78","83.91","76.43","82.86","75.27","81.98","74.31","81.3","73.55","80.8","73","80.51","72.67","80.41","72.56"
"83.34","76.85","82.08","75.48","81","74.31","80.11","73.33","79.41","72.56","78.9","72.01","78.6","71.67","78.49","71.56"
"81.69","76.11","80.41","74.73","79.3","73.55","78.39","72.56","77.67","71.79","77.16","71.23","76.85","70.89","76.74","70.78"
"80.21","75.59","78.9","74.2","77.78","73","76.85","72.01","76.11","71.23","75.59","70.66","75.27","70.32","75.16","70.21"
"78.9","75.27","77.57","73.87","76.43","72.67","75.48","71.67","74.73","70.89","74.2","70.32","73.87","69.98","73.76","69.87"
"77.78","75.16","76.43","73.76","75.27","72.56","74.31","71.56","73.55","70.78","73","70.21","72.67","69.87","72.56","69.75"
"76.85","75.27","75.48","73.87","74.31","72.67","73.33","71.67","72.56","70.89","72.01","70.32","71.67","69.98","71.56","69.87"
"76.11","75.59","74.73","74.2","73.55","73","72.56","72.01","71.79","71.23","71.23","70.66","70.89","70.32","70.78","70.21"
"75.59","76.11","74.2","74.73","73","73.55","72.01","72.56","71.23","71.79","70.66","71.23","70.32","70.89","70.21","70.78"
"75.27","76.85","73.87","75.48","72.67","74.31","71.67","73.33","70.89","72.56","70.32","72.01","69.98","71.67","69.87","71.56"
"75.16","77.78","73.76","76.43","72.56","75.27","71.56","74.31","70.78","73.55","70.21","73","69.87","72.67","69.75","72.56"
"75.27","78.9","73.87","77.57","72.67","76.43","71.67","75.48","70.89","74.73","70.32","74.2","69.98","73.87","69.87","73.76"
"75.59","80.21","74.2","78.9","73","77.78","72.01","76.85","71.23","76.11","70.66","75.59","70.32","75.27","70.21","75.16"
"76.11","81.69","74.73","80.41","73.55","79.3","72.56","78.39","71.79","77.67","71.23","77.16","70.89","76.85","70.78","76.74"
"76.85","83.34","75.48","82.08","74.31","81","73.33","80.11","72.56","79.41","72.01","78.9","71.67","78.6","71.56","78.49"
"77.78","85.14","76.43","83.91","75.27","82.86","74.31","81.98","73.55","81.3","73","80.8","72.67","80.51","72.56","80.41"
"78.9","87.09","77.57","85.89","76.43","84.86","75.48","84.01","74.73","83.34","74.2","82.86","73.87","82.57","73.76","82.47"
"80.21","89.18","78.9","88.01","77.78","87","76.85","86.17","76.11","85.52","75.59","85.05","75.27","84.77","75.16","84.67"
"81.69","91.4","80.41","90.25","79.3","89.27","78.39","88.46","77.67","87.83","77.16","87.37","76.85","87.09","76.74","87"
"97.41","86.54","96.17","85.14","95.09","83.91","94.16","82.86","93.39","81.98","92.79","81.3","92.35","80.8","92.09","80.51"
"95","84.77","93.73","83.34","92.61","82.08","91.66","81","90.87","80.11","90.25","79.41","89.81","78.9","89.54","78.6"
"92.7","83.15","91.4","81.69","90.25","80.41","89.27","79.3","88.46","78.39","87.83","77.67","87.37","77.16","87.09","76.85"
"90.52","81.69","89.18","80.21","88.01","78.9","87","77.78","86.17","76.85","85.52","76.11","85.05","75.59","84.77","75.27"
"88.46","80.41","87.09","78.9","85.89","77.57","84.86","76.43","84.01","75.48","83.34","74.73","82.86","74.2","82.57","73.87"
"86.54","79.3","85.14","77.78","83.91","76.43","82.86","75.27","81.98","74.31","81.3","73.55","80.8","73","80.51","72.67"
"84.77","78.39","83.34","76.85","82.08","75.48","81","74.31","80.11","73.33","79.41","72.56","78.9","72.01","78.6","71.67"
"83.15","77.67","81.69","76.11","80.41","74.73","79.3","73.55","78.39","72.56","77.67","71.79","77.16","71.23","76.85","70.89"
"81.69","77.16","80.21","75.59","78.9","74.2","77.78","73","76.85","72.01","76.11","71.23","75.59","70.66","75.27","70.32"
"80.41","76.85","78.9","75.27","77.57","73.87","76.43","72.67","75.48","71.67","74.73","70.89","74.2","70.32","73.87","69.98"
"79.3","76.74","77.78","75.16","76.43","73.76","75.27","72.56","74.31","71.56","73.55","70.78","73","70.21","72.67","69.87"
"78.39","76.85","76.85","75.27","75.48","73.87","74.31","72.67","73.33","71.67","72.56","70.89","72.01","70.32","71.67","69.98"
"77.67","77.16","76.11","75.59","74.73","74.2","73.55","73","72.56","72.01","71.79","71.23","71.23","70.66","70.89","70.32"
"77.16","77.67","75.59","76.11","74.2","74.73","73","73.55","72.01","72.56","71.23","71.79","70.66","71.23","70.32","70.89"
"76.85","78.39","75.27","76.85","73.87","75.48","72.67","74.31","71.67","73.33","70.89","72.56","70.32","72.01","69.98","71.67"
"76.74","79.3","75.16","77.78","73.76","76.43","72.56","75.27","71.56","74.31","70.78","73.55","70.21","73","69.87","72.67"
"76.85","80.41","75.27","78.9","73.87","77.57","72.67","76.43","71.67","75.48","70.89","74.73","70.32","74.2","69.98","73.87"
"77.16","81.69","75.59","80.21","74.2","78.9","73","77.78","72.01","76.85","71.23","76.11","70.66","75.59","70.32","75.27"
"77.67","83.15","76.11","81.69","74.73","80.41","73.55","79.3","72.56","78.39","71.79","77.67","71.23","77.16","70.89","76.85"
"78.39","84.77","76.85","83.34","75.48","82.08","74.31","81","73.33","80.11","72.56","79.41","72.01","78.9","71.67","78.6"
"79.3","86.54","77.78","85.14","76.43","83.91","75.27","82.86","74.31","81.98","73.55","81.3","73","80.8","72.67","80.51"
"80.41","88.46","78.9","87.09","77.57","85.89","76.43","84.86","75.48","84.01","74.73","83.34","74.2","82.86","73.87","82.57"
"81.69","90.52","80.21","89.18","78.9","88.01","77.78","87","76.85","86.17","76.11","85.52","75.59","85.05","75.27","84.77"
"83.15","92.7","81.69","91.4","80.41","90.25","79.3","89.27","78.39","88.46","77.67","87.83","77.16","87.37","76.85","87.09"
"98.8","88.1","97.41","86.54","96.17","85.14","95.09","83.91","94.16","82.86","93.39","81.98","92.79","81.3","92.35","80.8"
"96.42","86.36","95","84.77","93.73","83.34","92.61","82.08","91.66","81","90.87","80.11","90.25","79.41","89.81","78.9"
"94.16","84.77","92.7","83.15","91.4","81.69","90.25","80.41","89.27","79.3","88.46","78.39","87.83","77.67","87.37","77.16"
"92.01","83.34","90.52","81.69","89.18","80.21","88.01","78.9","87","77.78","86.17","76.85","85.52","76.11","85.05","75.59"
"89.98","82.08","88.46","80.41","87.09","78.9","85.89","77.57","84.86","76.43","84.01","75.48","83.34","74.73","82.86","74.2"
"88.1","81","86.54","79.3","85.14","77.78","83.91","76.43","82.86","75.27","81.98","74.31","81.3","73.55","80.8","73"
"86.36","80.11","84.77","78.39","83.34","76.85","82.08","75.48","81","74.31","80.11","73.33","79.41","72.56","78.9","72.01"
"84.77","79.41","83.15","77.67","81.69","76.11","80.41","74.73","79.3","73.55","78.39","72.56","77.67","71.79","77.16","71.23"
"83.34","78.9","81.69","77.16","80.21","75.59","78.9","74.2","77.78","73","76.85","72.01","76.11","71.23","75.59","70.66"
"82.08","78.6","80.41","76.85","78.9","75.27","77.57","73.87","76.43","72.67","75.48","71.67","74.73","70.89","74.2","70.32"
"81","78.49","79.3","76.74","77.78","75.16","76.43","73.76","75.27","72.56","74.31","71.56","73.55","70.78","73","70.21"
"80.11","78.6","78.39","76.85","76.85","75.27","75.48","73.87","74.31","72.67","73.33","71.67","72.56","70.89","72.01","70.32"
"79.41","78.9","77.67","77.16","76.11","75.59","74.73","74.2","73.55","73","72.56","72.01","71.79","71.23","71.23","70.66"
"78.9","79.41","77.16","77.67","75.59","76.11","74.2","74.73","73","73.55","72.01","72.56","71.23","71.79","70.66","71.23"
"78.6","80.11","76.85","78.39","75.27","76.85","73.87","75.48","72.67","74.31","71.67","73.33","70.89","72.56","70.32","72.01"
"78.49","81","76.74","79.3","75.16","77.78","73.76","76.43","72.56","75.27","71.56","74.31","70.78","73.55","70.21","73"
"78.6","82.08","76.85","80.41","75.27","78.9","73.87","77.57","72.67","76.43","71.67","75.48","70.89","74.73","70.32","74.2"
"78.9","83.34","77.16","81.69","75.59","80.21","74.2","78.9","73","77.78","72.01","76.85","71.23","76.11","70.66","75.59"
"79.41","84.77","77.67","83.15","76.11","81.69","74.73","80.41","73.55","79.3","72.56","78.39","71.79","77.67","71.23","77.16"
"80.11","86.36","78.39","84.77","76.85","83.34","75.48","82.08","74.31","81","73.33","80.11","72.56","79.41","72.01","78.9"
"81","88.1","79.3","86.54","77.78","85.14","76.43","83.91","75.27","82.86","74.31","81.98","73.55","81.3","73","80.8"
"82.08","89.98","80.41","88.46","78.9","87.09","77.57","85.89","76.43","84.86","75.48","84.01","74.73","83.34","74.2","82.86"
"83.34","92.01","81.69","90.52","80.21","89.18","78.9","88.01","77.78","87","76.85","86.17","76.11","85.52","75.59","85.05"
"84.77","94.16","83.15","92.7","81.69","91.4","80.41","90.25","79.3","89.27","78.39","88.46","77.67","87.83","77.16","87.37"
"100.33","89.81","98.8","88.1","97.41","86.54","96.17","85.14","95.09","83.91","94.16","82.86","93.39","81.98","92.79","81.3"
"97.99","88.1","96.42","86.36","95","84.77","93.73","83.34","92.61","82.08","91.66","81","90.87","80.11","90.25","79.41"
"95.76","86.54","94.16","84.77","92.7","83.15","91.4","81.69","90.25","80.41","89.27","79.3","88.46","78.39","87.83","77.67"
"93.64","85.14","92.01","83.34","90.52","81.69","89.18","80.21","88.01","78.9","87","77.78","86.17","76.85","85.52","76.11"
"91.66","83.91","89.98","82.08","88.46","80.41","87.09","78.9","85.89","77.57","84.86","76.43","84.01","75.48","83.34","74.73"
"89.81","82.86","88.1","81","86.54","79.3","85.14","77.78","83.91","76.43","82.86","75.27","81.98","74.31","81.3","73.55"
"88.1","81.98","86.36","80.11","84.77","78.39","83.34","76.85","82.08","75.48","81","74.31","80.11","73.33","79.41","72.56"
"86.54","81.3","84.77","79.41","83.15","77.67","81.69","76.11","80.41","74.73","79.3","73.55","78.39","72.56","77.67","71.79"
"85.14","80.8","83.34","78.9","81.69","77.16","80.21","75.59","78.9","74.2","77.78","73","76.85","72.01","76.11","71.23"
"83.91","80.51","82.08","78.6","80.41","76.85","78.9","75.27","77.57","73.87","76.43","72.67","75.48","71.67","74.73","70.89"
"82.86","80.41","81","78.49","79.3","76.74","77.78","75.16","76.43","73.76","75.27","72.56","74.31","71.56","73.55","70.78"
"81.98","80.51","80.11","78.6","78.39","76.85","76.85","75.27","75.48","73.87","74.31","72.67","73.33","71.67","72.56","70.89"
"81.3","80.8","79.41","78.9","77.67","77.16","76.11","75.59","74.73","74.2","73.55","73","72.56","72.01","71.79","71.23"
"80.8","81.3","78.9","79.41","77.16","77.67","75.59","76.11","74.2","74.73","73","73.55","72.01","72.56","71.23","71.79"
"80.51","81.98","78.6","80.11","76.85","78.39","75.27","76.85","73.87","75.48","72.67","74.31","71.67","73.33","70.89","72.56"
"80.41","82.86","78.49","81","76.74","79.3","75.16","77.78","73.76","76.43","72.56","75.27","71.56","74.31","70.78","73.55"
"80.51","83.91","78.6","82.08","76.85","80.41","75.27","78.9","73.87","77.57","72.67","76.43","71.67","75.48","70.89","74.73"
"80.8","85.14","78.9","83.34","77.16","81.69","75.59","80.21","74.2","78.9","73","77.78","72.01","76.85","71.23","76.11"
"81.3","86.54","79.41","84.77","77.67","83.15","76.11","81.69","74.73","80.41","73.55","79.3","72.56","78.39","71.79","77.67"
"81.98","88.1","80.11","86.36","78.39","84.77","76.85","83.34","75.48","82.08","74.31","81","73.33","80.11","72.56","79.41"
"82.86","89.81","81","88.1","79.3","86.54","77.78","85.14","76.43","83.91","75.27","82.86","74.31","81.98","73.55","81.3"
